chr16	533400	533601	29	6	4	11	2	1	4	1	5	8	4	12
chr7	24907600	24907801	0	0	0	1	0	0	2	0	1	0	1	0
chr13	106491000	106491601	1	2	1	3	6	1	3	0	1	2	3	3
chr5	104079601	104081600	8	5	5	14	49	8	9	12	2	2	4	6
chr22	20526800	20527001	0	0	0	0	0	0	0	0	0	0	0	0
chr12	91635000	91635800	8	0	8	10	8	8	5	8	11	5	4	10
chr19	11378400	11378601	9	1	2	1	7	8	3	0	5	5	0	5
chr8	142613800	142615601	3	4	3	11	6	28	3	6	10	5	5	45
chr2	70551000	70551201	1	0	1	2	0	1	1	0	0	0	1	1
chr7	30148800	30149601	5	2	3	4	9	3	5	2	3	3	2	2
chr1	158016600	158017201	5	5	2	9	5	9	4	1	5	5	1	13
chr3	152258400	152259401	4	1	6	10	24	5	5	6	13	5	1	8
chr7	32298200	32299401	4	1	3	17	13	6	1	8	8	2	5	18
chr4	74085800	74086401	18	15	21	8	12	2	14	280	8	33	10	5
chr1	3677600	3677801	8	4	2	2	5	6	0	3	7	2	2	5
chr20	2870800	2871001	11	5	6	1	2	1	3	15	3	5	11	5
chr7	25359200	25360001	4	1	2	7	8	6	3	1	4	4	5	10
chr3	44970800	44971401	4	5	3	18	7	2	13	8	1	12	3	14
chr19	47324000	47324401	30	6	2	14	7	1	3	5	34	18	8	5
chr12	64625000	64626401	5	1	2	9	13	22	5	2	16	5	6	17
chr2	207545800	207546001	0	0	1	1	0	1	0	0	0	0	0	0
chr17	30968000	30968801	1	0	0	0	1	1	0	0	0	1	1	2
chr16	90022200	90024001	13	5	9	21	9	4	28	11	10	12	7	15
chr13	113858200	113858401	7	2	2	8	1	3	4	27	0	4	5	5
chr5	176414200	176414401	9	1	1	4	1	1	6	54	1	2	3	6
chr4	139763000	139764801	10	7	11	17	25	30	12	11	30	16	5	17
chr19	1753400	1753601	0	0	2	1	0	1	0	1	1	0	0	1
chr5	178117400	178117601	0	0	1	2	0	3	3	0	2	2	1	1
chr1	89755800	89756001	1	0	3	0	0	2	1	0	0	0	0	1
chr16	50277600	50278201	9	8	7	9	7	3	2	6	22	8	8	5
chr1	212863800	212864001	5	1	0	6	1	4	3	2	3	3	1	6
chr3	71210600	71211001	6	5	4	5	4	2	7	3	9	3	3	7
chr3	194130400	194131601	9	8	2	17	6	5	32	12	9	12	6	11
chr16	61917601	61919001	5	1	1	5	19	5	4	1	3	4	4	5
chr10	133087600	133089201	2	2	3	2	8	7	3	3	5	5	4	6
chr11	61684200	61685001	23	99	83	11	4	2	3	141	58	84	35	10
chr15	42155600	42156601	8	5	4	14	4	58	5	5	7	5	17	38
chr7	98245800	98246001	1	2	1	1	3	1	2	0	2	2	1	1
chr20	1889600	1889801	0	1	0	1	0	2	1	0	2	0	2	1
chr4	15659000	15660001	13	4	7	10	11	5	24	10	21	17	11	8
chr1	109216200	109216401	1	0	4	1	4	1	0	0	14	2	1	1
chr16	4369000	4369401	11	1	1	11	3	1	0	14	2	5	2	16
chr7	8303401	8304800	14	7	13	16	14	13	14	22	34	14	12	17
chr12	88144400	88145001	1	0	1	0	0	0	2	0	1	1	0	0
chr19	38595800	38597200	10	7	6	12	14	7	15	3	9	13	9	16
chr4	184350800	184351001	5	3	2	2	3	1	0	2	16	1	0	1
chr4	112652000	112652601	0	0	1	2	6	0	0	1	0	2	1	4
chr3	127734600	127734801	1	0	1	0	1	2	0	2	1	0	0	0
chr19	55471801	55472801	15	2	5	5	5	5	1	1	7	2	4	7
chr6	41286200	41286401	20	40	26	6	5	8	4	3	58	24	5	8
chr4	40186600	40187801	14	3	9	11	18	11	8	11	47	18	3	5
chr5	179762800	179763001	2	3	1	7	0	13	0	1	2	0	3	2
chr18	13641400	13642401	11	5	10	16	2	25	4	5	17	6	0	23
chr20	43950000	43950201	3	1	0	1	0	0	0	2	2	1	1	2
chr4	2960600	2961201	10	0	3	8	7	3	33	91	4	7	3	13
chr6	157979000	157979201	1	4	2	5	3	0	5	4	1	2	2	2
chr1	45622800	45623401	3	2	3	5	13	10	5	2	10	9	3	9
chr20	62605000	62605201	19	34	17	6	3	1	5	5	37	25	9	6
chr8	47524400	47524601	0	0	0	1	0	0	1	2	1	0	0	0
chr8	27333000	27333401	6	3	4	7	4	7	5	2	9	2	4	3
chr2	123073400	123073801	2	1	3	3	4	1	3	1	6	1	3	9
chr6	150934800	150935800	11	3	9	18	18	31	8	3	11	7	8	15
chr14	101818000	101818401	2	3	0	0	3	3	2	2	3	0	0	2
chr8	37848201	37848401	2	1	1	0	7	1	2	3	1	1	1	2
chr19	51441000	51442401	20	7	3	12	9	16	5	3	11	5	5	12
chr4	3079800	3080201	10	3	3	9	3	3	8	39	1	7	4	14
chr6	125229200	125229400	0	0	0	3	0	0	0	2	4	2	0	1
chr15	99509600	99509801	0	0	0	2	2	1	1	0	1	0	1	2
chr15	40336400	40337001	36	20	14	17	6	1	25	17	31	23	17	16
chr17	77871600	77872001	4	5	2	4	5	13	4	2	7	3	3	6
chr8	97868000	97868201	2	2	1	5	0	3	3	4	2	0	2	3
chr12	55847200	55847601	1	0	4	1	2	3	2	0	3	1	1	1
chr1	180953400	180955001	14	4	13	38	19	7	50	12	9	15	12	37
chr1	42945400	42945601	1	4	2	4	3	1	5	1	9	3	3	2
chr12	118052200	118052601	0	1	3	1	4	0	0	3	2	0	0	5
chr19	18047601	18048601	11	4	3	7	12	1	12	10	5	8	7	6
chr13	114142200	114143201	38	10	22	24	6	4	26	129	3	24	6	31
chr15	38068600	38068801	1	0	1	1	0	1	1	1	0	0	0	2
chr8	125004400	125005000	0	0	3	1	15	2	3	2	9	2	1	1
chr1	92029201	92031001	48	10	17	29	46	14	16	15	117	26	14	13
chr13	30743400	30743601	1	0	0	3	2	1	0	0	1	0	1	2
chr6	139131600	139132201	3	2	5	11	11	11	4	5	11	4	6	8
chr3	9404800	9405201	11	213	201	10	15	7	6	109	167	347	364	13
chr8	72251001	72252400	4	7	3	9	24	10	5	3	3	4	1	5
chr1	27862000	27862801	41	12	12	13	10	2	29	19	7	24	23	10
chr8	17916200	17916601	20	1	4	16	2	3	9	7	4	8	3	4
chr10	102855800	102856201	3	3	3	6	2	4	2	1	3	3	1	11
chr19	57663800	57665201	8	7	2	4	12	7	8	3	8	8	3	4
chr8	65830000	65830401	1	1	1	0	11	1	3	2	4	1	0	0
chr17	15704601	15705200	1	0	2	1	0	1	1	0	0	1	0	2
chr1	42739800	42740401	6	1	5	12	9	3	21	43	8	4	1	10
chr15	52570000	52570200	1	1	4	2	1	2	1	1	2	1	1	4
chr14	88047800	88048001	0	0	1	0	2	0	0	0	0	0	0	1
chr2	165202400	165204201	8	3	5	12	23	7	8	1	5	5	2	5
chr2	113218400	113218801	2	0	7	6	4	8	3	2	4	6	0	4
chr12	7368601	7370000	5	4	2	5	15	6	5	6	13	8	4	12
chr22	23307200	23307401	2	0	6	10	10	3	13	4	9	6	4	17
chr17	44009200	44009400	2	4	0	3	4	4	1	3	5	1	0	2
chr2	60526600	60527001	2	1	3	5	2	3	3	1	6	3	0	4
chr8	22560000	22560601	2	2	4	8	10	12	4	1	17	7	5	17
chr19	45861400	45861601	3	0	2	3	0	1	3	1	0	2	3	4
chr6	33115200	33115601	1	1	2	1	4	2	3	2	9	4	1	8
chr17	75830200	75830401	37	38	11	7	1	0	2	4	13	11	12	2
chr4	8315800	8316001	2	0	3	5	3	2	0	0	3	1	1	2
chr1	149320401	149322200	1	0	0	0	1	2	0	0	1	1	0	1
chr3	49461400	49462001	5	0	1	6	1	1	7	1	0	2	8	3
chr11	128718800	128719601	4	2	6	9	1	9	3	2	4	4	2	17
chr9	124267400	124267801	3	2	3	5	1	10	0	0	2	0	3	5
chr21	9324600	9326200	0	0	0	0	0	0	0	0	0	0	0	0
chr6	86936800	86937801	3	1	4	1	3	2	2	2	2	4	2	1
chr19	54062600	54063001	2	3	6	4	13	2	3	3	7	3	3	1
chr1	143880600	143880801	0	0	0	0	0	0	0	0	0	0	0	0
chr4	186266400	186267201	11	1	5	4	10	2	14	4	13	4	11	6
chr1	13892600	13893800	2	1	4	8	5	5	3	1	6	5	2	6
chr17	76387200	76387401	2	1	0	2	0	2	4	11	0	2	2	11
chr2	20638000	20638601	25	9	5	12	10	12	4	10	21	9	5	8
chr17	352000	353801	0	0	0	0	0	0	0	0	0	0	0	0
chr10	31913000	31913401	1	0	1	3	3	3	1	3	3	1	1	3
chr1	177969400	177969601	2	0	1	7	4	4	2	1	3	0	0	6
chr15	64896600	64896801	9	2	2	3	1	2	1	25	0	1	3	7
chr19	41302400	41303601	41	9	11	24	12	5	21	21	41	23	29	10
chr2	191032400	191032601	2	1	1	2	6	1	2	2	3	0	0	1
chr2	9418800	9419001	1	0	1	4	5	3	1	2	0	2	1	6
chr17	58487400	58488401	8	6	3	7	10	10	3	4	16	6	1	3
chr19	53036601	53038201	7	7	7	12	21	13	39	40	2	12	8	4
chr1	40697600	40697801	2	1	0	1	0	0	1	2	0	0	0	2
chr3	121894200	121895201	0	0	2	4	4	2	5	2	6	1	2	2
chr10	49609800	49610601	5	2	12	16	6	5	25	42	9	11	5	3
chr10	124044200	124044401	1	1	2	4	5	2	1	0	4	1	1	3
chr1	36147600	36147801	3	1	0	3	2	7	0	2	1	4	0	4
chr2	112187800	112188401	6	2	2	5	1	0	0	28	2	2	4	1
chr1	54883800	54884401	3	0	0	3	5	1	3	0	2	2	3	1
chr6	113630800	113631001	1	1	2	4	1	1	0	0	3	0	0	2
chr19	2628000	2629001	3	4	7	7	41	16	7	5	8	5	3	8
chr19	45614200	45614401	21	8	5	8	3	0	5	22	2	7	8	9
chr16	21300000	21300201	1	0	4	1	1	0	0	1	3	0	2	1
chr19	53872200	53872401	1	0	1	3	8	4	1	5	4	2	0	1
chr7	130345000	130345201	1	2	1	3	5	0	12	2	3	4	1	6
chr6	3139400	3139801	29	12	9	14	10	5	8	5	18	11	7	12
chr11	65885400	65886400	27	8	9	14	7	5	11	34	7	13	6	20
chr10	84245000	84245401	0	1	1	2	12	0	1	0	0	5	0	4
chr11	2265600	2266201	5	3	3	4	5	13	1	0	4	5	4	6
chr5	141482800	141483001	1	2	3	3	3	6	1	0	9	3	1	2
chr18	77127400	77128801	2	5	1	7	12	0	9	5	4	5	6	6
chr16	68082400	68082601	1	0	1	8	5	1	7	8	3	5	2	2
chr11	44915800	44916201	1	6	1	4	2	6	1	1	9	1	1	15
chr19	8510401	8512001	102	244	254	44	28	9	63	1251	36	333	154	124
chr18	49368601	49368801	0	0	1	0	0	1	1	0	0	1	0	0
chr11	50297201	50299200	3	1	3	5	11	3	5	4	5	4	2	3
chr9	87556400	87556801	1	0	1	2	2	1	0	0	1	3	0	3
chr4	68951001	68951801	1	1	3	2	11	6	5	1	2	1	2	8
chr2	37833400	37834001	4	0	4	4	9	1	2	6	3	4	2	4
chr16	57356200	57356401	1	0	1	1	5	4	0	0	5	1	0	4
chr12	6818800	6820601	11	4	1	8	12	7	9	3	24	9	5	6
chr6	70282400	70283401	4	0	8	5	8	6	3	5	15	6	5	4
chr11	128736200	128736601	2	1	2	1	4	2	3	2	2	3	2	6
chr9	113075800	113076401	2	1	1	1	8	1	2	2	5	5	0	2
chr2	160252200	160254001	21	3	11	28	29	8	35	22	24	22	3	25
chr19	17756200	17756401	4	12	3	4	4	5	1	1	9	5	4	2
chr17	4772000	4772401	1	1	1	2	4	0	2	11	1	0	0	3
chr5	138610600	138612001	85	426	391	17	31	13	118	1080	28	410	185	35
chr13	95674400	95674601	1	0	0	3	0	0	3	3	1	4	0	3
chr5	151257400	151257801	1	1	0	3	0	1	3	0	1	0	0	2
chr3	81743000	81743401	2	0	1	2	2	2	0	4	3	2	1	6
chr16	33194000	33195600	0	0	0	0	0	0	0	0	0	0	0	0
chr1	182394200	182394801	9	3	6	7	6	5	5	2	6	5	0	8
chr22	50545600	50545801	0	0	0	1	1	0	1	0	0	1	1	1
chr18	58966200	58966601	0	0	1	1	1	1	0	0	1	0	0	0
chr4	9532000	9533601	4	3	2	10	4	15	4	1	3	0	4	16
chr3	122992200	122992801	11	2	2	1	4	1	4	6	3	7	3	12
chr11	73645400	73646801	26	9	7	17	17	10	28	7	11	13	11	20
chr5	35194600	35195601	11	8	7	9	6	10	4	6	17	12	8	8
chr22	46621800	46622001	2	1	0	4	5	0	1	1	1	3	4	3
chr19	940600	942201	3	2	7	21	17	10	41	94	4	9	6	43
chr6	2633600	2635201	30	52	40	27	17	44	10	18	94	16	14	37
chr17	44915400	44915601	4	0	1	5	2	1	1	0	3	3	0	1
chr1	27359800	27361201	40	7	8	39	20	8	14	13	81	31	21	17
chr4	177315800	177316801	2	1	5	4	8	3	1	3	4	3	3	6
chr3	44580601	44581400	8	4	4	8	14	13	5	5	13	8	5	7
chr5	141524600	141524801	6	0	2	6	3	0	15	9	4	6	2	3
chr1	202626200	202626601	3	2	1	7	4	8	2	4	5	3	2	25
chr12	94262000	94263801	3	4	12	9	39	6	9	5	13	14	6	12
chr2	231531200	231532001	110	24	10	18	15	3	8	8	123	70	83	2
chr6	37009000	37009201	8	1	1	3	6	1	3	4	16	4	9	0
chr16	66486800	66487001	0	0	3	2	1	3	3	0	3	4	0	0
chr1	212558000	212559601	10	10	10	39	19	5	56	24	11	19	19	28
chr4	100421200	100421401	1	0	0	4	5	2	1	1	1	0	0	5
chr18	37253400	37254801	3	1	1	8	25	3	8	4	6	6	7	11
chr3	42683600	42684401	18	4	5	16	7	6	48	23	3	16	8	18
chr3	114291000	114292001	0	2	2	1	6	4	1	3	0	3	1	7
chr14	24202600	24202801	0	2	3	2	1	4	0	0	5	1	2	0
chr6	34284800	34285001	52	16	7	14	5	5	11	77	6	16	17	5
chr6	41285800	41286001	22	18	7	6	4	7	3	1	46	2	7	10
chr20	61271200	61272001	12	6	5	12	7	6	7	8	16	6	6	6
chr1	100363200	100363800	2	1	2	6	5	2	17	5	3	1	4	3
chr19	53775401	53775800	1	0	1	4	6	6	1	2	5	1	2	1
chr7	5549400	5549801	20	22	20	4	3	0	7	36	11	6	13	6
chr22	28816801	28817001	0	1	0	0	2	1	1	0	0	1	0	1
chr1	214285400	214285601	17	29	10	6	4	9	4	0	23	2	4	2
chr17	57107800	57108001	3	0	3	8	2	0	5	4	3	0	0	1
chr2	164913600	164913801	1	0	0	1	2	1	0	1	0	0	0	0
chr18	77250400	77250600	0	0	0	3	0	0	2	1	1	0	1	2
chr1	27727600	27727801	8	2	3	5	3	3	7	3	2	3	0	10
chr18	55892800	55894400	35	8	10	22	11	5	14	69	12	23	14	30
chr19	2251000	2252801	1	3	5	9	9	4	19	5	2	6	5	2
chr1	235918600	235918801	0	2	1	2	1	3	0	0	5	0	0	1
chr11	67356600	67357601	26	12	7	15	16	4	20	11	15	11	12	9
chr19	38270600	38270801	5	29	47	2	1	2	1	7	51	35	17	3
chr17	77447600	77447801	1	2	1	2	2	3	0	0	1	0	3	7
chr17	19743801	19745601	10	5	10	9	15	23	6	5	8	3	3	24
chr17	6660600	6660801	2	1	1	1	1	6	1	0	4	0	2	2
chr2	182522400	182523401	5	1	5	11	13	9	7	4	6	6	5	12
chr5	88833400	88833801	0	2	1	2	8	4	1	3	14	2	1	0
chr16	63616600	63618400	4	2	1	5	34	6	4	4	7	4	2	7
chr2	85711600	85712401	2	0	0	1	0	0	1	1	3	0	1	2
chr12	57621000	57621401	47	58	22	6	3	1	2	8	95	52	17	6
chr10	72470800	72471201	15	0	5	8	5	3	31	16	4	9	6	7
chr15	89851800	89852001	0	0	1	0	1	0	7	2	0	1	1	0
chr19	38682600	38683601	7	3	5	9	15	15	4	7	9	18	6	27
chr2	55099800	55100601	15	11	7	11	9	13	1	5	21	9	5	20
chr17	43917200	43918201	1	2	1	12	2	7	1	2	4	4	1	26
chr2	215137600	215138001	0	0	0	0	0	0	1	0	0	0	0	0
chr11	66048400	66049801	19	7	3	35	17	3	14	9	11	6	16	55
chr19	10729200	10729401	1	0	0	0	0	0	2	2	0	0	0	0
chr17	1462800	1463001	4	4	0	1	1	3	3	15	2	0	1	12
chr1	169460000	169461001	11	4	7	17	21	11	10	10	17	12	7	18
chr11	47499000	47499201	9	4	3	4	0	2	19	5	0	5	4	8
chr1	204358800	204359001	3	0	1	1	8	8	1	3	3	2	2	3
chr17	36197800	36198001	2	0	2	3	2	3	1	0	3	1	0	4
chr14	103405000	103405400	1	0	0	1	3	0	1	0	0	0	0	0
chr14	24143400	24144001	1	1	4	2	7	6	2	2	6	3	2	4
chr14	92922600	92924201	17	20	10	21	7	11	3	9	25	10	7	26
chr6	158807800	158808601	10	5	5	13	15	6	5	26	19	16	4	15
chr2	197254800	197255201	35	12	14	5	7	4	3	4	20	11	8	1
chr1	243487400	243489001	18	4	18	29	22	9	32	27	27	14	7	23
chr3	177816800	177817201	1	4	2	3	4	6	5	0	13	2	2	1
chr7	1462400	1462601	17	17	11	4	2	4	1	3	19	10	2	3
chr4	37001600	37003001	130	46	60	20	32	6	19	25	153	34	69	8
chr12	111394600	111394801	5	3	4	3	3	3	0	2	12	1	2	1
chr17	19312600	19312801	2	0	0	1	1	8	0	0	0	1	0	5
chr9	13034000	13035000	25	29	15	8	9	1	7	4	68	15	11	13
chr1	156963000	156963801	114	34	21	27	13	12	14	25	37	19	17	15
chr12	1970601	1972401	10	3	3	7	15	27	8	5	13	4	6	16
chr19	544800	545401	11	2	3	9	13	5	3	1	8	2	6	13
chr1	31943800	31945601	128	63	45	18	37	31	13	11	138	46	53	11
chr6	87212800	87213001	0	0	0	1	4	0	0	0	2	2	0	1
chr3	39409200	39409801	0	0	0	0	1	1	0	0	0	0	0	0
chr16	57796400	57796601	1	0	0	3	2	0	1	5	0	2	1	1
chr2	156464000	156464401	0	1	4	5	9	4	5	1	9	2	1	3
chr1	32925000	32925401	1	0	1	2	9	5	1	0	4	0	0	3
chr7	1236000	1236201	0	0	0	0	0	0	0	0	0	0	0	0
chr11	122715200	122715401	0	0	1	0	0	2	5	0	3	1	0	5
chr21	14918000	14918601	1	0	0	0	2	0	2	0	1	2	0	0
chr19	8512200	8512601	37	19	15	12	5	2	18	232	6	12	14	36
chr12	57619401	57619600	5	2	1	3	3	1	0	1	2	0	4	1
chr12	123362400	123362601	3	2	1	5	6	2	5	32	0	2	2	14
chr19	1367200	1368001	52	18	14	14	10	5	19	15	22	22	21	13
chr13	114153200	114153401	6	1	0	2	1	0	11	1	0	3	1	1
chr6	37177400	37178001	127	26	22	23	19	9	16	33	120	52	63	9
chr2	144461400	144461601	12	2	1	1	4	1	4	2	7	6	0	2
chr6	34263400	34263800	25	10	5	7	14	1	20	21	5	21	19	7
chr13	43883000	43883201	4	1	0	2	0	1	1	0	0	2	1	2
chr21	16211800	16212401	8	4	8	5	5	6	1	7	21	6	2	3
chr1	64933200	64933401	0	0	1	1	2	2	1	0	3	1	1	2
chr17	50835000	50835601	3	2	2	3	14	6	3	3	2	2	1	4
chr7	76201201	76202601	39	6	6	21	18	8	43	77	9	15	13	28
chr16	75115400	75117001	69	18	14	36	15	7	41	144	17	26	32	39
chr3	50258800	50259401	8	2	2	6	5	1	2	3	21	6	1	9
chr1	33456000	33456201	0	0	0	0	0	0	0	0	0	0	0	0
chr22	43995600	43996801	6	5	2	7	3	12	2	4	4	6	4	15
chr1	204520600	204521801	8	4	7	14	7	7	31	28	1	12	9	22
chr15	42392201	42392601	8	12	5	5	10	19	4	1	37	6	4	2
chr5	140596400	140596601	0	0	0	0	2	0	1	0	0	0	0	2
chr16	8719800	8720201	3	1	2	5	2	4	12	8	1	5	4	6
chr16	89443400	89444001	77	28	19	20	22	3	11	143	5	11	17	53
chr17	60851201	60851600	3	0	2	8	4	19	3	0	6	5	2	4
chr22	36508400	36508601	2	0	0	1	0	1	1	0	0	0	0	1
chr9	121358800	121359001	0	2	2	0	2	2	0	1	0	1	0	0
chr16	29600000	29601201	14	1	2	9	2	4	18	133	2	6	5	23
chr22	20734400	20734600	1	0	7	5	6	12	1	4	2	2	3	7
chr3	126266600	126268201	10	9	4	9	6	31	5	2	10	7	6	21
chr5	119315600	119315801	0	0	2	3	7	3	1	1	0	2	1	1
chr14	94612400	94613600	12	6	7	11	4	8	5	5	25	5	5	5
chr10	47989200	47989801	3	0	1	3	1	1	1	1	1	3	1	1
chr1	6424600	6425601	14	1	7	10	18	4	4	9	7	11	6	18
chr2	27121001	27122001	10	5	4	16	24	15	11	5	22	1	11	21
chr3	11610000	11610401	1	1	3	9	5	3	1	6	5	7	0	25
chr2	127412000	127412201	11	5	3	2	2	0	1	4	7	7	3	1
chr19	45090000	45090401	29	5	8	9	7	4	6	4	11	8	16	6
chr3	172673400	172673601	2	1	1	0	5	4	3	2	6	4	1	2
chr1	38014800	38015001	2	2	3	5	2	0	14	14	1	4	2	10
chr13	99382200	99382601	1	0	1	1	1	2	1	1	2	0	1	2
chr2	187003000	187004400	2	2	13	13	34	2	2	2	11	7	2	9
chr16	88972600	88973401	54	14	7	35	5	4	10	43	4	15	13	78
chr1	167484000	167484201	3	0	2	2	3	1	2	2	7	3	0	2
chr4	17780600	17782201	11	3	10	20	21	48	7	3	17	18	8	26
chr2	130036401	130037600	2	3	6	9	12	7	2	4	15	2	1	8
chr4	99321400	99322001	0	1	3	7	12	3	4	9	9	6	4	4
chr17	30808600	30809801	12	10	7	14	9	3	27	12	8	20	16	26
chr3	69757800	69758201	4	3	2	4	2	4	3	1	16	4	2	4
chr18	25230600	25231601	7	1	2	4	25	9	6	1	4	3	1	5
chr5	139382200	139382601	4	0	3	8	6	11	1	4	4	1	0	8
chr11	35211600	35213201	7	5	2	22	16	21	7	7	12	12	4	32
chr6	31491600	31492401	8	2	2	3	3	3	4	4	8	5	2	2
chr1	28122600	28122801	2	0	5	3	3	1	6	5	2	3	0	2
chr1	64864600	64865401	6	2	3	6	7	3	1	0	15	2	4	12
chr17	628200	628401	0	1	2	2	8	1	2	4	4	1	0	1
chr11	71812600	71814201	105	638	530	23	22	13	62	1027	89	922	660	33
chr1	121089600	121089801	0	0	0	0	1	1	1	1	0	1	0	0
chr16	73232400	73234201	5	7	6	16	20	19	7	3	27	13	5	25
chr8	22747000	22748001	26	3	11	11	14	16	7	2	33	11	6	11
chr7	67335800	67336400	4	4	0	2	1	4	2	1	2	3	1	6
chr12	53094600	53094801	0	0	1	3	0	2	1	3	1	3	0	11
chr2	150476200	150476601	2	1	1	6	7	6	4	4	6	4	1	7
chr2	104755400	104755601	1	0	1	0	4	0	2	0	1	1	1	0
chr9	95127200	95127801	2	4	8	6	7	2	12	2	2	6	1	5
chr10	6920200	6920401	2	2	1	4	0	13	0	1	5	3	4	1
chr6	106782201	106782401	2	0	1	0	0	0	0	0	0	0	1	0
chr12	49536200	49536601	4	0	3	3	1	0	5	5	1	4	0	4
chr17	57407400	57408601	116	63	47	21	10	14	5	13	151	34	15	22
chr1	43653200	43653401	1	0	2	1	2	3	1	1	1	1	0	2
chr13	96983800	96985200	14	7	13	1	10	3	3	4	33	8	7	2
chr7	142961600	142961801	31	19	15	12	3	3	10	47	5	14	6	2
chr18	59969401	59970000	3	0	3	7	3	1	6	2	5	2	0	3
chr4	76198400	76198801	0	0	0	0	0	0	0	0	0	0	0	0
chr3	9902400	9904201	119	123	57	46	24	7	4	23	311	125	59	15
chr3	188214000	188214401	2	0	0	0	6	1	0	0	1	2	1	1
chr12	109735600	109736201	4	2	2	3	6	6	1	2	7	5	1	15
chr2	238263200	238263601	2	1	0	2	0	3	1	1	2	0	1	3
chr19	50639200	50640401	46	23	19	18	21	15	4	9	33	19	5	20
chr17	77480800	77481001	0	0	1	5	0	2	0	0	2	2	1	7
chr17	28118000	28118801	3	1	3	12	6	6	15	4	4	10	2	6
chr17	50660400	50660601	1	1	1	5	5	2	3	1	1	2	0	0
chr2	234679200	234680201	5	4	2	11	6	9	4	6	12	7	1	6
chr8	124601400	124601601	18	4	1	5	3	4	2	1	2	3	9	6
chr12	1804400	1804601	4	2	0	0	3	0	3	29	0	0	3	4
chr15	92806400	92807401	3	1	6	8	10	10	4	7	10	6	5	8
chr17	82234800	82235001	0	0	0	0	0	0	0	0	0	0	0	0
chr9	131656400	131656801	0	1	0	0	3	0	0	4	0	0	0	0
chr8	143159400	143160801	8	3	2	12	15	15	7	2	15	7	7	21
chr5	180819000	180819601	0	0	0	0	0	0	0	0	0	0	0	0
chr1	203289600	203291401	354	107	61	43	23	23	16	20	143	64	49	37
chr4	21304000	21304601	2	2	2	1	12	1	2	1	3	0	2	1
chr6	168301600	168302201	5	0	5	7	5	5	18	10	5	8	7	10
chr21	26405800	26406401	1	2	3	3	13	2	3	2	1	2	1	1
chr11	12136800	12137201	79	16	9	10	9	8	8	42	28	40	45	6
chr7	80634600	80634801	1	0	3	2	5	1	3	2	13	0	1	1
chr5	10537600	10537801	26	3	2	6	1	6	1	2	6	2	2	7
chr7	90463000	90464000	2	3	8	6	12	7	4	1	4	4	3	7
chr5	160475000	160476801	6	3	6	4	13	3	5	4	6	5	3	3
chr2	230716200	230716601	3	2	1	1	1	0	5	4	1	1	3	1
chr11	72221400	72221601	2	0	3	2	5	2	1	2	4	2	2	1
chr1	25034400	25034601	4	0	1	3	0	1	1	1	2	1	0	1
chr20	57712400	57713001	2	3	2	6	2	11	5	3	5	2	2	15
chr9	136122800	136123001	1	0	1	7	0	1	2	1	2	2	2	3
chr1	161013000	161013201	9	2	0	3	1	2	19	15	4	4	4	6
chr10	43595000	43595801	6	4	6	8	8	26	7	3	12	4	2	17
chr15	81133401	81134601	5	5	6	14	7	23	8	1	12	8	4	35
chr19	409800	410001	1	1	0	5	1	10	2	0	4	1	3	11
chr11	64498200	64498401	9	5	3	4	2	5	3	2	3	6	0	8
chr1	89363800	89364001	1	0	2	0	0	0	0	1	2	1	1	0
chr7	77543000	77543201	31	10	7	9	1	1	9	12	20	17	13	3
chr8	127926200	127926401	0	2	1	3	2	3	1	1	3	2	0	4
chr1	143791400	143791801	0	0	0	0	0	0	0	0	0	0	0	0
chr12	6771000	6771201	15	6	6	4	2	0	4	16	5	14	3	0
chr1	36486400	36486801	1	0	1	2	0	2	1	0	1	1	1	1
chr14	21320000	21320801	7	1	2	2	8	3	6	2	10	1	0	4
chr12	13208800	13209001	1	0	0	2	4	0	1	2	1	0	1	1
chr12	132494200	132494601	5	3	1	4	4	0	10	3	0	1	1	4
chr2	102358000	102358401	6	0	3	6	6	1	3	26	1	5	2	6
chr16	23301800	23303200	2	4	9	9	8	14	7	4	15	8	7	12
chr1	151175400	151176001	7	2	3	7	0	5	13	19	5	4	2	5
chr17	45307600	45308201	113	62	34	16	11	6	5	13	190	63	46	11
chr22	20549400	20550401	0	0	0	0	0	0	0	0	0	0	0	0
chr3	156678200	156679601	3	1	9	11	14	13	8	6	24	5	2	10
chr5	150288600	150289801	3	3	6	10	20	6	8	1	11	6	1	5
chr7	47470400	47470801	1	0	0	2	2	3	0	0	0	2	2	5
chr22	37227400	37227801	2	2	0	0	4	2	2	2	3	2	4	4
chr12	66234400	66234601	0	1	0	2	2	0	1	1	3	2	1	2
chr8	144794600	144795401	5	3	2	12	7	4	0	5	10	7	0	18
chr22	31122600	31123801	27	2	7	9	8	5	10	3	22	14	12	8
chr19	4870000	4870201	17	9	7	5	3	1	0	3	14	8	24	3
chr11	19815800	19816001	0	1	0	3	2	6	1	1	5	1	1	2
chr9	136619600	136619801	0	0	0	2	3	3	1	1	2	1	1	0
chr2	240620800	240621001	0	0	1	0	4	2	0	0	0	0	1	0
chr2	172821800	172823600	17	6	24	45	24	11	135	52	10	20	10	48
chr2	201132200	201132401	0	1	1	3	2	2	1	1	1	2	2	0
chr17	10798000	10798601	2	0	1	1	7	3	1	0	2	4	0	1
chr2	87459600	87459801	0	0	0	0	0	0	0	0	0	0	0	0
